sensor_id,zone_id,timestamp,displacement_mm_day,vibration,pore_pressure,strain,rainfall_mm,risk_level
SNS-zone_16-01,zone_16,2025-09-06T00:00:00Z,21.63,0.038,52.92,166.32,6.1,safe
SNS-zone_01-01,zone_01,2025-09-07T00:00:00Z,21.3,0.036,45.83,157.99,7.9,safe
SNS-zone_02-01,zone_02,2025-09-07T00:00:00Z,20.65,0.046,44.5,159.67,7.9,safe
SNS-zone_03-01,zone_03,2025-09-07T00:00:00Z,53.75,0.085,56.41,257.46,7.9,warning
SNS-zone_04-01,zone_04,2025-09-07T00:00:00Z,54.04,0.08,48.88,246.14,7.9,warning
SNS-zone_05-01,zone_05,2025-09-07T00:00:00Z,19.2,0.035,41.2,153.96,7.9,safe
SNS-zone_06-01,zone_06,2025-09-07T00:00:00Z,87.48,0.24,94.22,596.68,7.9,warning
SNS-zone_07-01,zone_07,2025-09-07T00:00:00Z,88.07,0.251,90.64,587.64,7.9,warning
SNS-zone_08-01,zone_08,2025-09-07T00:00:00Z,141.62,0.339,92.47,780.0,7.9,evacuation
SNS-zone_09-01,zone_09,2025-09-07T00:00:00Z,20.4,0.037,42.28,145.82,7.9,safe
SNS-zone_10-01,zone_10,2025-09-07T00:00:00Z,140.83,0.34,98.55,780.0,7.9,evacuation
SNS-zone_11-01,zone_11,2025-09-07T00:00:00Z,120.5,0.445,167.34,1117.64,7.9,evacuation
SNS-zone_12-01,zone_12,2025-09-07T00:00:00Z,120.5,0.45,161.82,1154.39,7.9,evacuation
SNS-zone_13-01,zone_13,2025-09-07T00:00:00Z,19.62,0.043,38.31,141.03,7.9,safe
SNS-zone_14-01,zone_14,2025-09-07T00:00:00Z,19.6,0.035,44.25,150.53,7.9,safe
SNS-zone_15-01,zone_15,2025-09-07T00:00:00Z,21.6,0.035,45.69,164.6,7.9,safe
SNS-zone_16-01,zone_16,2025-09-07T00:00:00Z,21.46,0.039,48.79,162.3,7.9,safe
SNS-zone_01-01,zone_01,2025-09-08T00:00:00Z,20.17,0.043,45.2,153.0,5.8,safe
SNS-zone_02-01,zone_02,2025-09-08T00:00:00Z,19.91,0.039,46.63,158.18,5.8,safe
SNS-zone_03-01,zone_03,2025-09-08T00:00:00Z,53.13,0.079,54.31,252.23,5.8,warning
SNS-zone_04-01,zone_04,2025-09-08T00:00:00Z,51.27,0.074,45.3,233.78,5.8,warning
SNS-zone_05-01,zone_05,2025-09-08T00:00:00Z,18.28,0.03,40.8,144.98,5.8,safe
SNS-zone_06-01,zone_06,2025-09-08T00:00:00Z,82.15,0.231,93.71,576.96,5.8,warning
SNS-zone_07-01,zone_07,2025-09-08T00:00:00Z,84.68,0.243,91.34,577.67,5.8,warning
SNS-zone_08-01,zone_08,2025-09-08T00:00:00Z,140.29,0.324,85.86,780.0,5.8,evacuation
SNS-zone_09-01,zone_09,2025-09-08T00:00:00Z,20.08,0.038,39.37,151.2,5.8,safe
SNS-zone_10-01,zone_10,2025-09-08T00:00:00Z,138.82,0.335,94.33,780.0,5.8,evacuation
SNS-zone_11-01,zone_11,2025-09-08T00:00:00Z,120.5,0.439,156.62,1148.12,5.8,evacuation
SNS-zone_12-01,zone_12,2025-09-08T00:00:00Z,120.5,0.438,154.19,1126.28,5.8,evacuation
SNS-zone_13-01,zone_13,2025-09-08T00:00:00Z,16.99,0.032,38.53,143.01,5.8,safe
SNS-zone_14-01,zone_14,2025-09-08T00:00:00Z,19.2,0.035,42.83,140.91,5.8,safe
SNS-zone_15-01,zone_15,2025-09-08T00:00:00Z,18.58,0.04,45.66,148.15,5.8,safe
SNS-zone_16-01,zone_16,2025-09-08T00:00:00Z,17.74,0.036,49.3,147.89,5.8,safe
SNS-zone_01-01,zone_01,2025-09-09T00:00:00Z,17.3,0.033,39.93,140.8,1.6,safe
SNS-zone_02-01,zone_02,2025-09-09T00:00:00Z,16.2,0.033,43.59,138.56,1.6,safe
SNS-zone_03-01,zone_03,2025-09-09T00:00:00Z,51.73,0.078,53.14,247.64,1.6,warning
SNS-zone_04-01,zone_04,2025-09-09T00:00:00Z,51.57,0.07,41.15,232.31,1.6,warning
SNS-zone_05-01,zone_05,2025-09-09T00:00:00Z,16.36,0.036,39.04,137.33,1.6,safe
SNS-zone_06-01,zone_06,2025-09-09T00:00:00Z,79.08,0.226,88.48,545.07,1.6,warning
SNS-zone_07-01,zone_07,2025-09-09T00:00:00Z,79.32,0.223,86.88,546.89,1.6,warning
SNS-zone_08-01,zone_08,2025-09-09T00:00:00Z,136.65,0.313,83.21,771.99,1.6,evacuation
SNS-zone_09-01,zone_09,2025-09-09T00:00:00Z,15.66,0.034,37.21,133.58,1.6,safe
SNS-zone_10-01,zone_10,2025-09-09T00:00:00Z,132.24,0.31,87.96,765.8,1.6,evacuation
SNS-zone_11-01,zone_11,2025-09-09T00:00:00Z,120.5,0.435,147.27,1099.82,1.6,evacuation
SNS-zone_12-01,zone_12,2025-09-09T00:00:00Z,120.5,0.459,143.18,1102.63,1.6,evacuation
SNS-zone_13-01,zone_13,2025-09-09T00:00:00Z,16.39,0.035,35.3,135.25,1.6,safe
SNS-zone_14-01,zone_14,2025-09-09T00:00:00Z,15.78,0.033,44.64,147.11,1.6,safe
SNS-zone_15-01,zone_15,2025-09-09T00:00:00Z,17.02,0.033,42.63,145.65,1.6,safe
SNS-zone_16-01,zone_16,2025-09-09T00:00:00Z,16.47,0.03,47.14,145.96,1.6,safe
SNS-zone_01-01,zone_01,2025-09-10T00:00:00Z,13.14,0.031,41.77,131.62,1.5,safe
SNS-zone_02-01,zone_02,2025-09-10T00:00:00Z,14.37,0.035,41.2,137.6,1.5,safe
SNS-zone_03-01,zone_03,2025-09-10T00:00:00Z,19.54,0.037,53.15,171.09,1.5,safe
SNS-zone_04-01,zone_04,2025-09-10T00:00:00Z,19.32,0.037,42.62,155.35,1.5,safe
SNS-zone_05-01,zone_05,2025-09-10T00:00:00Z,14.19,0.039,35.81,130.27,1.5,safe
SNS-zone_06-01,zone_06,2025-09-10T00:00:00Z,79.15,0.234,84.63,543.69,1.5,warning
SNS-zone_07-01,zone_07,2025-09-10T00:00:00Z,78.64,0.215,85.3,544.3,1.5,warning
SNS-zone_08-01,zone_08,2025-09-10T00:00:00Z,130.22,0.318,82.85,753.8,1.5,evacuation
SNS-zone_09-01,zone_09,2025-09-10T00:00:00Z,14.35,0.031,37.3,128.1,1.5,safe
SNS-zone_10-01,zone_10,2025-09-10T00:00:00Z,133.18,0.315,88.22,771.01,1.5,evacuation
SNS-zone_11-01,zone_11,2025-09-10T00:00:00Z,120.5,0.442,135.94,1093.12,1.5,evacuation
SNS-zone_12-01,zone_12,2025-09-10T00:00:00Z,120.5,0.444,137.32,1114.04,1.5,evacuation
SNS-zone_13-01,zone_13,2025-09-10T00:00:00Z,14.05,0.028,38.58,131.35,1.5,safe
SNS-zone_14-01,zone_14,2025-09-10T00:00:00Z,13.68,0.036,39.86,132.23,1.5,safe
SNS-zone_15-01,zone_15,2025-09-10T00:00:00Z,14.85,0.025,43.99,143.9,1.5,safe
SNS-zone_16-01,zone_16,2025-09-10T00:00:00Z,13.44,0.032,45.34,136.55,1.5,safe
SNS-zone_01-01,zone_01,2025-09-11T00:00:00Z,15.39,0.03,44.22,137.34,12.3,safe
SNS-zone_02-01,zone_02,2025-09-11T00:00:00Z,16.98,0.033,42.21,137.63,12.3,safe
SNS-zone_03-01,zone_03,2025-09-11T00:00:00Z,51.93,0.083,51.18,249.74,12.3,warning
SNS-zone_04-01,zone_04,2025-09-11T00:00:00Z,51.71,0.074,43.66,237.89,12.3,warning
SNS-zone_05-01,zone_05,2025-09-11T00:00:00Z,16.27,0.041,37.8,135.21,12.3,safe
SNS-zone_06-01,zone_06,2025-09-11T00:00:00Z,78.28,0.22,90.0,548.33,12.3,warning
SNS-zone_07-01,zone_07,2025-09-11T00:00:00Z,77.14,0.216,86.62,554.48,12.3,warning
SNS-zone_08-01,zone_08,2025-09-11T00:00:00Z,138.16,0.329,85.38,770.72,12.3,evacuation
SNS-zone_09-01,zone_09,2025-09-11T00:00:00Z,14.92,0.036,35.44,127.29,12.3,safe
SNS-zone_10-01,zone_10,2025-09-11T00:00:00Z,140.28,0.336,92.33,780.0,12.3,evacuation
SNS-zone_11-01,zone_11,2025-09-11T00:00:00Z,120.5,0.462,140.51,1120.68,12.3,evacuation
SNS-zone_12-01,zone_12,2025-09-11T00:00:00Z,120.5,0.437,143.67,1108.62,12.3,evacuation
SNS-zone_13-01,zone_13,2025-09-11T00:00:00Z,16.51,0.034,35.19,135.18,12.3,safe
SNS-zone_14-01,zone_14,2025-09-11T00:00:00Z,15.74,0.034,40.83,141.72,12.3,safe
SNS-zone_15-01,zone_15,2025-09-11T00:00:00Z,15.74,0.028,43.22,129.64,12.3,safe
SNS-zone_16-01,zone_16,2025-09-11T00:00:00Z,15.78,0.028,45.24,143.76,12.3,safe
SNS-zone_01-01,zone_01,2025-09-12T00:00:00Z,20.43,0.04,46.77,153.35,26.6,safe
SNS-zone_02-01,zone_02,2025-09-12T00:00:00Z,18.67,0.035,44.09,147.98,26.6,safe
SNS-zone_03-01,zone_03,2025-09-12T00:00:00Z,52.89,0.077,55.58,247.36,26.6,warning
SNS-zone_04-01,zone_04,2025-09-12T00:00:00Z,54.03,0.088,46.62,243.63,26.6,warning
SNS-zone_05-01,zone_05,2025-09-12T00:00:00Z,20.24,0.027,38.64,139.58,26.6,safe
SNS-zone_06-01,zone_06,2025-09-12T00:00:00Z,87.3,0.252,92.39,585.26,26.6,warning
SNS-zone_07-01,zone_07,2025-09-12T00:00:00Z,85.3,0.238,94.42,595.78,26.6,warning
SNS-zone_08-01,zone_08,2025-09-12T00:00:00Z,141.6,0.333,90.6,780.0,26.6,evacuation
SNS-zone_09-01,zone_09,2025-09-12T00:00:00Z,20.31,0.043,39.59,148.19,26.6,safe
SNS-zone_10-01,zone_10,2025-09-12T00:00:00Z,140.21,0.324,98.13,780.0,26.6,evacuation
SNS-zone_11-01,zone_11,2025-09-12T00:00:00Z,120.5,0.445,162.73,1128.53,26.6,evacuation
SNS-zone_12-01,zone_12,2025-09-12T00:00:00Z,120.5,0.445,157.74,1119.03,26.6,evacuation
SNS-zone_13-01,zone_13,2025-09-12T00:00:00Z,19.62,0.037,40.05,142.11,26.6,safe
SNS-zone_14-01,zone_14,2025-09-12T00:00:00Z,20.24,0.037,42.32,156.19,26.6,safe
SNS-zone_15-01,zone_15,2025-09-12T00:00:00Z,20.92,0.035,45.61,152.56,26.6,safe
SNS-zone_16-01,zone_16,2025-09-12T00:00:00Z,19.86,0.036,51.82,159.25,26.6,safe
SNS-zone_01-01,zone_01,2025-09-13T00:00:00Z,18.71,0.034,44.14,145.66,2.8,safe
SNS-zone_02-01,zone_02,2025-09-13T00:00:00Z,18.44,0.043,45.31,145.01,2.8,safe
SNS-zone_03-01,zone_03,2025-09-13T00:00:00Z,51.72,0.076,55.43,253.39,2.8,warning
SNS-zone_04-01,zone_04,2025-09-13T00:00:00Z,52.12,0.078,43.95,235.36,2.8,warning
SNS-zone_05-01,zone_05,2025-09-13T00:00:00Z,18.05,0.034,39.68,140.83,2.8,safe
SNS-zone_06-01,zone_06,2025-09-13T00:00:00Z,80.01,0.208,86.98,568.64,2.8,warning
SNS-zone_07-01,zone_07,2025-09-13T00:00:00Z,79.66,0.224,88.3,542.94,2.8,warning
SNS-zone_08-01,zone_08,2025-09-13T00:00:00Z,135.37,0.328,86.57,780.0,2.8,evacuation
SNS-zone_09-01,zone_09,2025-09-13T00:00:00Z,17.89,0.032,40.92,141.06,2.8,safe
SNS-zone_10-01,zone_10,2025-09-13T00:00:00Z,138.41,0.309,91.44,780.0,2.8,evacuation
SNS-zone_11-01,zone_11,2025-09-13T00:00:00Z,120.5,0.44,150.27,1133.37,2.8,evacuation
SNS-zone_12-01,zone_12,2025-09-13T00:00:00Z,120.5,0.433,146.73,1129.99,2.8,evacuation
SNS-zone_13-01,zone_13,2025-09-13T00:00:00Z,19.22,0.036,39.65,147.94,2.8,safe
SNS-zone_14-01,zone_14,2025-09-13T00:00:00Z,18.25,0.028,39.43,141.38,2.8,safe
SNS-zone_15-01,zone_15,2025-09-13T00:00:00Z,16.64,0.032,46.06,137.33,2.8,safe
SNS-zone_16-01,zone_16,2025-09-13T00:00:00Z,18.74,0.035,46.51,147.32,2.8,safe
SNS-zone_01-01,zone_01,2025-09-14T00:00:00Z,18.62,0.037,44.93,150.3,17.9,safe
SNS-zone_02-01,zone_02,2025-09-14T00:00:00Z,20.26,0.033,46.18,153.51,17.9,safe
SNS-zone_03-01,zone_03,2025-09-14T00:00:00Z,51.99,0.065,56.35,252.94,17.9,warning
SNS-zone_04-01,zone_04,2025-09-14T00:00:00Z,52.47,0.079,43.91,234.51,17.9,warning
SNS-zone_05-01,zone_05,2025-09-14T00:00:00Z,19.59,0.034,44.22,152.7,17.9,safe
SNS-zone_06-01,zone_06,2025-09-14T00:00:00Z,90.5,0.237,91.43,598.47,17.9,warning
SNS-zone_07-01,zone_07,2025-09-14T00:00:00Z,84.14,0.239,91.35,570.0,17.9,warning
SNS-zone_08-01,zone_08,2025-09-14T00:00:00Z,139.59,0.323,92.13,780.0,17.9,evacuation
SNS-zone_09-01,zone_09,2025-09-14T00:00:00Z,19.45,0.038,40.08,147.98,17.9,safe
SNS-zone_10-01,zone_10,2025-09-14T00:00:00Z,140.13,0.336,98.01,780.0,17.9,evacuation
SNS-zone_11-01,zone_11,2025-09-14T00:00:00Z,120.5,0.455,162.91,1150.12,17.9,evacuation
SNS-zone_12-01,zone_12,2025-09-14T00:00:00Z,120.5,0.457,160.71,1127.77,17.9,evacuation
SNS-zone_13-01,zone_13,2025-09-14T00:00:00Z,19.8,0.037,39.65,142.04,17.9,safe
SNS-zone_14-01,zone_14,2025-09-14T00:00:00Z,20.57,0.034,41.95,147.59,17.9,safe
SNS-zone_15-01,zone_15,2025-09-14T00:00:00Z,18.67,0.039,44.6,151.15,17.9,safe
SNS-zone_16-01,zone_16,2025-09-14T00:00:00Z,20.96,0.036,50.58,156.63,17.9,safe
SNS-zone_01-01,zone_01,2025-09-15T00:00:00Z,19.76,0.035,45.52,146.84,12.3,safe
SNS-zone_02-01,zone_02,2025-09-15T00:00:00Z,20.82,0.044,44.37,161.32,12.3,safe
SNS-zone_03-01,zone_03,2025-09-15T00:00:00Z,51.67,0.08,55.88,256.07,12.3,warning
SNS-zone_04-01,zone_04,2025-09-15T00:00:00Z,53.5,0.087,47.32,236.03,12.3,warning
SNS-zone_05-01,zone_05,2025-09-15T00:00:00Z,19.76,0.044,40.96,145.84,12.3,safe
SNS-zone_06-01,zone_06,2025-09-15T00:00:00Z,86.02,0.243,91.93,586.65,12.3,warning
SNS-zone_07-01,zone_07,2025-09-15T00:00:00Z,85.89,0.228,92.17,591.53,12.3,warning
SNS-zone_08-01,zone_08,2025-09-15T00:00:00Z,138.35,0.319,91.39,780.0,12.3,evacuation
SNS-zone_09-01,zone_09,2025-09-15T00:00:00Z,20.96,0.039,41.16,158.03,12.3,safe
SNS-zone_10-01,zone_10,2025-09-15T00:00:00Z,135.97,0.321,94.86,780.0,12.3,evacuation
SNS-zone_11-01,zone_11,2025-09-15T00:00:00Z,120.5,0.452,159.05,1137.01,12.3,evacuation
SNS-zone_12-01,zone_12,2025-09-15T00:00:00Z,120.5,0.438,155.96,1126.08,12.3,evacuation
SNS-zone_13-01,zone_13,2025-09-15T00:00:00Z,19.85,0.04,37.81,150.78,12.3,safe
SNS-zone_14-01,zone_14,2025-09-15T00:00:00Z,19.44,0.036,44.02,150.47,12.3,safe
SNS-zone_15-01,zone_15,2025-09-15T00:00:00Z,20.84,0.029,47.39,162.11,12.3,safe
SNS-zone_16-01,zone_16,2025-09-15T00:00:00Z,20.32,0.033,51.63,163.25,12.3,safe
SNS-zone_01-01,zone_01,2025-09-16T00:00:00Z,21.19,0.04,46.49,156.36,19.5,safe
SNS-zone_02-01,zone_02,2025-09-16T00:00:00Z,20.94,0.031,45.46,155.82,19.5,safe
SNS-zone_03-01,zone_03,2025-09-16T00:00:00Z,55.02,0.088,58.42,258.86,19.5,warning
SNS-zone_04-01,zone_04,2025-09-16T00:00:00Z,53.18,0.08,47.92,246.09,19.5,warning
SNS-zone_05-01,zone_05,2025-09-16T00:00:00Z,21.94,0.038,43.22,145.99,19.5,safe
SNS-zone_06-01,zone_06,2025-09-16T00:00:00Z,91.82,0.254,93.03,606.84,19.5,warning
SNS-zone_07-01,zone_07,2025-09-16T00:00:00Z,91.76,0.249,93.62,606.07,19.5,warning
SNS-zone_08-01,zone_08,2025-09-16T00:00:00Z,146.21,0.345,94.4,780.0,19.5,evacuation
SNS-zone_09-01,zone_09,2025-09-16T00:00:00Z,21.55,0.043,42.75,158.49,19.5,safe
SNS-zone_10-01,zone_10,2025-09-16T00:00:00Z,143.06,0.327,103.01,780.0,19.5,evacuation
SNS-zone_11-01,zone_11,2025-09-16T00:00:00Z,120.5,0.451,167.02,1156.57,19.5,evacuation
SNS-zone_12-01,zone_12,2025-09-16T00:00:00Z,120.5,0.455,166.69,1133.0,19.5,evacuation
SNS-zone_13-01,zone_13,2025-09-16T00:00:00Z,21.78,0.039,39.39,147.25,19.5,safe
SNS-zone_14-01,zone_14,2025-09-16T00:00:00Z,21.43,0.039,43.88,156.47,19.5,safe
SNS-zone_15-01,zone_15,2025-09-16T00:00:00Z,21.41,0.041,48.26,156.48,19.5,safe
SNS-zone_16-01,zone_16,2025-09-16T00:00:00Z,21.7,0.032,50.77,159.5,19.5,safe
SNS-zone_01-01,zone_01,2025-09-17T00:00:00Z,19.06,0.036,47.01,153.48,1.2,safe
SNS-zone_02-01,zone_02,2025-09-17T00:00:00Z,18.8,0.029,44.53,147.23,1.2,safe
SNS-zone_03-01,zone_03,2025-09-17T00:00:00Z,52.34,0.073,56.26,257.9,1.2,warning
SNS-zone_04-01,zone_04,2025-09-17T00:00:00Z,52.68,0.077,44.53,237.72,1.2,warning
SNS-zone_05-01,zone_05,2025-09-17T00:00:00Z,18.73,0.041,43.19,151.88,1.2,safe
SNS-zone_06-01,zone_06,2025-09-17T00:00:00Z,86.25,0.24,89.34,580.39,1.2,warning
SNS-zone_07-01,zone_07,2025-09-17T00:00:00Z,82.22,0.244,93.61,582.3,1.2,warning
SNS-zone_08-01,zone_08,2025-09-17T00:00:00Z,136.21,0.338,87.27,780.0,1.2,evacuation
SNS-zone_09-01,zone_09,2025-09-17T00:00:00Z,18.99,0.03,41.13,143.15,1.2,safe
SNS-zone_10-01,zone_10,2025-09-17T00:00:00Z,140.42,0.344,97.19,780.0,1.2,evacuation
SNS-zone_11-01,zone_11,2025-09-17T00:00:00Z,120.5,0.462,154.2,1112.51,1.2,evacuation
SNS-zone_12-01,zone_12,2025-09-17T00:00:00Z,120.5,0.434,149.78,1134.12,1.2,evacuation
SNS-zone_13-01,zone_13,2025-09-17T00:00:00Z,19.44,0.041,40.07,155.67,1.2,safe
SNS-zone_14-01,zone_14,2025-09-17T00:00:00Z,20.47,0.041,43.28,154.65,1.2,safe
SNS-zone_15-01,zone_15,2025-09-17T00:00:00Z,17.52,0.036,43.67,147.61,1.2,safe
SNS-zone_16-01,zone_16,2025-09-17T00:00:00Z,20.0,0.042,48.67,156.78,1.2,safe
SNS-zone_01-01,zone_01,2025-09-18T00:00:00Z,16.55,0.043,40.72,139.76,1.4,safe
SNS-zone_02-01,zone_02,2025-09-18T00:00:00Z,16.15,0.021,43.22,136.62,1.4,safe
SNS-zone_03-01,zone_03,2025-09-18T00:00:00Z,51.01,0.072,51.98,242.79,1.4,warning
SNS-zone_04-01,zone_04,2025-09-18T00:00:00Z,50.35,0.078,42.72,232.73,1.4,warning
SNS-zone_05-01,zone_05,2025-09-18T00:00:00Z,15.9,0.035,38.72,126.01,1.4,safe
SNS-zone_06-01,zone_06,2025-09-18T00:00:00Z,78.72,0.221,85.23,558.87,1.4,warning
SNS-zone_07-01,zone_07,2025-09-18T00:00:00Z,81.51,0.224,85.01,553.84,1.4,warning
SNS-zone_08-01,zone_08,2025-09-18T00:00:00Z,133.4,0.313,84.29,745.23,1.4,evacuation
SNS-zone_09-01,zone_09,2025-09-18T00:00:00Z,17.8,0.038,38.66,139.0,1.4,safe
SNS-zone_10-01,zone_10,2025-09-18T00:00:00Z,136.47,0.337,90.91,777.05,1.4,evacuation
SNS-zone_11-01,zone_11,2025-09-18T00:00:00Z,120.5,0.434,144.61,1127.91,1.4,evacuation
SNS-zone_12-01,zone_12,2025-09-18T00:00:00Z,120.5,0.445,137.3,1093.7,1.4,evacuation
SNS-zone_13-01,zone_13,2025-09-18T00:00:00Z,17.12,0.029,37.72,136.76,1.4,safe
SNS-zone_14-01,zone_14,2025-09-18T00:00:00Z,16.75,0.037,41.61,139.25,1.4,safe
SNS-zone_15-01,zone_15,2025-09-18T00:00:00Z,15.87,0.035,44.32,144.82,1.4,safe
SNS-zone_16-01,zone_16,2025-09-18T00:00:00Z,15.96,0.033,47.94,151.15,1.4,safe
SNS-zone_01-01,zone_01,2025-09-19T00:00:00Z,14.84,0.027,41.34,135.96,1.2,safe
SNS-zone_02-01,zone_02,2025-09-19T00:00:00Z,16.02,0.031,41.29,145.51,1.2,safe
SNS-zone_03-01,zone_03,2025-09-19T00:00:00Z,18.38,0.035,52.6,165.49,1.2,safe
SNS-zone_04-01,zone_04,2025-09-19T00:00:00Z,19.25,0.036,42.65,155.6,1.2,safe
SNS-zone_05-01,zone_05,2025-09-19T00:00:00Z,14.74,0.03,36.23,125.24,1.2,safe
SNS-zone_06-01,zone_06,2025-09-19T00:00:00Z,75.72,0.214,82.38,545.65,1.2,warning
SNS-zone_07-01,zone_07,2025-09-19T00:00:00Z,77.88,0.235,83.05,556.66,1.2,warning
SNS-zone_08-01,zone_08,2025-09-19T00:00:00Z,136.11,0.328,81.57,775.13,1.2,evacuation
SNS-zone_09-01,zone_09,2025-09-19T00:00:00Z,14.38,0.019,38.7,137.33,1.2,safe
SNS-zone_10-01,zone_10,2025-09-19T00:00:00Z,134.58,0.315,84.65,775.72,1.2,evacuation
SNS-zone_11-01,zone_11,2025-09-19T00:00:00Z,120.5,0.472,135.9,1114.24,1.2,evacuation
SNS-zone_12-01,zone_12,2025-09-19T00:00:00Z,120.5,0.466,134.15,1082.64,1.2,evacuation
SNS-zone_13-01,zone_13,2025-09-19T00:00:00Z,15.41,0.033,37.92,132.73,1.2,safe
SNS-zone_14-01,zone_14,2025-09-19T00:00:00Z,14.78,0.031,40.37,135.52,1.2,safe
SNS-zone_15-01,zone_15,2025-09-19T00:00:00Z,13.66,0.033,42.93,133.31,1.2,safe
SNS-zone_16-01,zone_16,2025-09-19T00:00:00Z,13.75,0.034,47.57,144.48,1.2,safe
SNS-zone_01-01,zone_01,2025-09-20T00:00:00Z,13.64,0.026,41.78,136.86,1.4,safe
SNS-zone_02-01,zone_02,2025-09-20T00:00:00Z,13.41,0.031,39.57,126.72,1.4,safe
SNS-zone_03-01,zone_03,2025-09-20T00:00:00Z,16.95,0.035,47.49,146.71,1.4,safe
SNS-zone_04-01,zone_04,2025-09-20T00:00:00Z,15.64,0.03,41.84,140.72,1.4,safe
SNS-zone_05-01,zone_05,2025-09-20T00:00:00Z,13.25,0.034,36.25,122.22,1.4,safe
SNS-zone_06-01,zone_06,2025-09-20T00:00:00Z,73.82,0.204,81.33,517.37,1.4,warning
SNS-zone_07-01,zone_07,2025-09-20T00:00:00Z,75.59,0.226,79.65,533.1,1.4,warning
SNS-zone_08-01,zone_08,2025-09-20T00:00:00Z,69.66,0.212,78.42,563.94,1.4,warning
SNS-zone_09-01,zone_09,2025-09-20T00:00:00Z,12.3,0.03,35.4,120.19,1.4,safe
SNS-zone_10-01,zone_10,2025-09-20T00:00:00Z,70.88,0.201,87.21,574.14,1.4,warning
SNS-zone_11-01,zone_11,2025-09-20T00:00:00Z,120.5,0.471,132.89,1082.45,1.4,evacuation
SNS-zone_12-01,zone_12,2025-09-20T00:00:00Z,120.5,0.439,124.76,1082.47,1.4,evacuation
SNS-zone_13-01,zone_13,2025-09-20T00:00:00Z,13.71,0.031,36.94,122.69,1.4,safe
SNS-zone_14-01,zone_14,2025-09-20T00:00:00Z,12.5,0.032,42.98,129.58,1.4,safe
SNS-zone_15-01,zone_15,2025-09-20T00:00:00Z,12.77,0.028,43.36,132.36,1.4,safe
SNS-zone_16-01,zone_16,2025-09-20T00:00:00Z,12.39,0.031,45.72,134.84,1.4,safe
SNS-zone_01-01,zone_01,2025-09-21T00:00:00Z,10.43,0.035,41.0,127.49,0.6,safe
SNS-zone_02-01,zone_02,2025-09-21T00:00:00Z,12.54,0.028,40.25,128.96,0.6,safe
SNS-zone_03-01,zone_03,2025-09-21T00:00:00Z,16.56,0.035,46.66,156.04,0.6,safe
SNS-zone_04-01,zone_04,2025-09-21T00:00:00Z,15.73,0.038,41.0,145.46,0.6,safe
SNS-zone_05-01,zone_05,2025-09-21T00:00:00Z,10.22,0.026,34.55,117.09,0.6,safe
SNS-zone_06-01,zone_06,2025-09-21T00:00:00Z,69.9,0.216,79.9,527.01,0.6,warning
SNS-zone_07-01,zone_07,2025-09-21T00:00:00Z,71.67,0.199,77.71,524.37,0.6,warning
SNS-zone_08-01,zone_08,2025-09-21T00:00:00Z,66.98,0.202,72.88,529.49,0.6,warning
SNS-zone_09-01,zone_09,2025-09-21T00:00:00Z,11.87,0.024,36.45,125.97,0.6,safe
SNS-zone_10-01,zone_10,2025-09-21T00:00:00Z,66.15,0.197,84.48,558.15,0.6,warning
SNS-zone_11-01,zone_11,2025-09-21T00:00:00Z,77.33,0.312,125.35,884.63,0.6,warning
SNS-zone_12-01,zone_12,2025-09-21T00:00:00Z,77.66,0.309,119.76,865.38,0.6,warning
SNS-zone_13-01,zone_13,2025-09-21T00:00:00Z,12.45,0.034,34.4,126.84,0.6,safe
SNS-zone_14-01,zone_14,2025-09-21T00:00:00Z,11.32,0.029,37.75,119.36,0.6,safe
SNS-zone_15-01,zone_15,2025-09-21T00:00:00Z,11.09,0.032,41.09,115.25,0.6,safe
SNS-zone_16-01,zone_16,2025-09-21T00:00:00Z,12.04,0.026,44.67,137.07,0.6,safe
SNS-zone_01-01,zone_01,2025-09-22T00:00:00Z,9.74,0.024,37.13,119.62,0.0,safe
SNS-zone_02-01,zone_02,2025-09-22T00:00:00Z,9.53,0.027,37.39,118.1,0.0,safe
SNS-zone_03-01,zone_03,2025-09-22T00:00:00Z,12.68,0.031,48.55,147.14,0.0,safe
SNS-zone_04-01,zone_04,2025-09-22T00:00:00Z,13.64,0.035,37.61,133.72,0.0,safe
SNS-zone_05-01,zone_05,2025-09-22T00:00:00Z,11.29,0.027,34.59,119.19,0.0,safe
SNS-zone_06-01,zone_06,2025-09-22T00:00:00Z,71.1,0.216,78.53,519.67,0.0,warning
SNS-zone_07-01,zone_07,2025-09-22T00:00:00Z,68.52,0.212,73.08,491.22,0.0,warning
SNS-zone_08-01,zone_08,2025-09-22T00:00:00Z,65.49,0.214,75.39,534.5,0.0,warning
SNS-zone_09-01,zone_09,2025-09-22T00:00:00Z,10.51,0.02,33.94,115.04,0.0,safe
SNS-zone_10-01,zone_10,2025-09-22T00:00:00Z,66.83,0.196,76.83,549.64,0.0,warning
SNS-zone_11-01,zone_11,2025-09-22T00:00:00Z,74.79,0.311,123.03,887.95,0.0,warning
SNS-zone_12-01,zone_12,2025-09-22T00:00:00Z,73.78,0.326,118.91,837.11,0.0,warning
SNS-zone_13-01,zone_13,2025-09-22T00:00:00Z,9.57,0.023,32.48,118.15,0.0,safe
SNS-zone_14-01,zone_14,2025-09-22T00:00:00Z,9.94,0.019,38.16,123.7,0.0,safe
